Real_Rating,Raw_star_rating,Text,RNN_raw,RNN_Class,CNN_raw,CNN_Class,Logistic_Regression_raw,Logistic_Regression_Class,Naive_Bayes_raw,Naive_Bayes_Class,Random_Forest_raw,Random_Forest_Class,NLTK_raw,NLTK_Class,TextBlob_raw,TextBlob_Class
Positive,5.0,"['play', 'video', 'purchas', 'first', 'bag', 'treat', 'help', 'train', 'new', '8', 'week', 'old', 'puppi', 'love', 'much', 'purchas', '4', 'bag', 'start', 'usual', 'sit', 'know', 'sit', 'lay', 'stay', 'see', 'video', 'enthusiast', 'play', 'fetch', 'weve', 'also', 'abl', 'teach', 'leav', 'doesnt', 'get', 'treat', 'give', 'go', 'ahead', 'feel', 'puppi', 'agre', 'treat', 'wonder', 'tast', 'great', 'smell', 'soon', 'open', 'bag', 'pleasant', 'smell', 'unlik', 'dog', 'treat', 'think', 'ingredi', 'better', 'pup', 'store', 'big', 'name', 'brand', 'pup', 'love', 'peanut', 'butter', 'love', 'treat', 'make', 'train', 'much', 'easier']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.29783549783549784,Positive
Neutral,3.0,"['got', 'sent', 'anoth', 'box', 'minimum', '4', 'butt', 'pincher', 'bug', '“earwigs”', 'like', 'star', 'trek', '2', 'kahn', 'put', 'one', 'czechov’', 'head', 'often', 'dunno']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,5.0,"['doesnt', 'like', 'ost', 'treat', 'realli', 'like']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['i’m', 'use', 'leash', 'train', 'potti', 'train', 'new', 'puppi', 'love', 'much', 'look', 'forward', 'train', 'session']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.2787878787878788,Positive
Positive,5.0,"['i’m', 'train', 'puppi', 'love', 'great', 'deal']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Positive,5.0,"['dog', 'love', 'treat', 'good', 'price', 'love', 'need', 'go', 'pet', 'store', 'restock', 'treat', 'great', 'train']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.625,Positive
Positive,5.0,"['bring', 'walk', 'rescu', 'lab', '1', '12', 'year', 'old', 'still', 'taught', 'act', 'situat', 'small', 'enough', 'bring', 'pocket', 'walk', 'made', 'world', 'differ', 'behavior', 'cours', 'havent', 'tast', 'lol', 'seem', 'love', 'way', 'tast']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.22999999999999998,Positive
Positive,5.0,"['great', 'train', 'treat', 'dog', 'love', 'pretti', 'good', 'valu', 'money', 'treat', 'expens', 'bag', 'also', 'smaller', 'tri', 'first']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.45,Positive
Positive,5.0,"['mini', 'dachshund', 'puppi', 'love', 'day', 'one', 'tri', 'mani', 'other', 'sinc', 'none', 'work', 'like', 'one', 'good', 'train', 'tool']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.35833333333333334,Positive
Positive,5.0,"['dog', 'one', 'yr', 'old', 'bought', 'prior', 'owner', 'decid', 'time', 'new', 'dog', 'lack', 'train', 'bit', 'reach', 'come', 'indoor', 'flash', 'forward', 'year', 'later', 'use', 'wonder', 'treat', 'growl', 'come', 'insid', 'signal', 'hand', 'treat', 'great', 'aid', 'tini', 'size', 'ensur', 'avoid', 'obes', '3', 'attract', 'canin', 'attent', 'won’t', 'disappoint']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.20727272727272728,Positive
Positive,4.0,"['great', 'littl', 'treat', 'puppi', 'train', 'price', 'also', 'good', 'compar', 'similar', 'product']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['great', 'train', 'everyday', 'treat', 'dog', 'go', 'absolut', 'crazi', 'soon', 'hear', 'bag', 'don’t', 'get', 'i’v', 'certainli', 'smell', 'better', 'i’m', 'judg', 'one', 'doggo', '13', 'year', '6', 'month', 'equal', 'love', '', 'small', 'hard', 'chew']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.15119047619047618,Positive
Positive,5.0,"['signific', 'odor', 'product', 'affect', 'dog', 'smell', 'alway', 'excit', 'offer', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['older', 'babi', 'get', 'vitamin', 'sister', 'alway', 'jealou', 'got', 'put', 'bottl', 'get', '“vitamins”', 'love', 'last', 'good', 'get', 'ton', 'money']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.3416666666666667,Positive
Positive,5.0,"['longtim', 'user', 'wag', 'chicken', 'flavor', 'train', 'treat', 'confid', 'say', 'best', 'train', 'treat', 'use', 'dog', 'doug', 'quit', 'time', 'cant', 'get', 'enough', 'treat', 'great', 'train', 'purpos', 'also', 'perfect', 'fill', 'interact', 'toy', 'best', 'part', 'price', 'unbeat', 'amount', 'get', 'excel', 'valu', 'money', 'overal', 'highli', 'recommend', 'wag', 'chicken', 'flavor', 'train', 'treat', 'pet', 'owner', 'want', 'reward', 'furri', 'friend', 'delici', 'healthi', 'treat', 'dog', 'love', 'youll', 'love', 'result', 'bring']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.4,Positive
Positive,4.0,"['puppi', 'foster', 'live', 'older', 'dog']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.1515151515151515,Positive
Positive,5.0,"['fulltim', 'dog', 'walker', 'interact', 'lot', 'dog', 'everi', 'day', 'ive', 'tri', 'lot', 'differ', 'treat', 'dog', 'there', 'alway', 'picki', 'one', 'dont', 'like', 'certain', 'treat', 'first', 'treat', 'ive', 'ever', 'use', 'liter', 'everi', 'singl', 'dog', 'like', 'love', 'dont', 'know', 'kind', 'crack', 'put', 'thing', 'everi', 'dog', 'ive', 'ever', 'given', 'one', 'demand', 'immedi', 'lol', 'love', 'theyr', 'small', 'good', 'differ', 'size', 'dog', 'day', 'give', 'without', 'feel', 'like', 'overload', 'keep', 'pocket', 'full', 'everi', 'singl', 'day', 'made', 'job', 'much', 'easier', 'dog', 'listen', 'well', 'get', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.38642857142857145,Positive
Positive,5.0,"['bought', 'larg', 'bag', 'twice', 'use', 'train', 'treat', 'foster', 'dog', 'daili', 'treat', 'older', 'dog', '2', 'larg', 'breed', 'mix', 'mix', 'dog', 'get', 'older', 'slow', 'glucosamin', 'level', 'treat', 'higher', 'treat', 'found', 'seem', 'help', 'ach', 'pain', 'dog', 'know', 'get', 'everi', 'night', 'bed', 'sit', 'kitchen', 'near', 'store', 'wait', 'come', 'never', 'forget', 'give', 'realli', 'enjoy', 'flavor', 'part', 'nightli', 'ritual', 'small', 'size', 'effect', 'big', 'dog', 'give', 'least', '20', 'daythey', 'feel', 'tini', 'bit', 'greasi', 'finger', 'wash', 'hand', 'hand', 'bad', 'dri', 'get', 'brittl', 'quickli', 'push', 'air', 'zip', 'lock', 'bag', 'keep', 'tightli', 'close', 'use', 'highli', 'recommend', 'train', 'treat', 'well', 'supplement', 'glucosamin', 'dog', 'joint', 'issu']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.04666666666666665,Negative
Positive,5.0,"['picki', 'wheaten', 'terrier', 'picki', 'come', 'treat', 'love', 'treat', 'though', 'great', 'treat', 'picki', 'dog']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Neutral,3.0,"['100lb', 'dog', 'get', '1500mg', 'glucosamin', '1800mg', 'chondroitin', 'daili', 'dose', 'hip', 'joint', 'support', 'entir', 'pound', 'treat', 'provid', '455mg', 'glucosamin', '228mg', 'chondroitin', 'miniscul', 'quantiti', 'joint', 'support', 'supplement', 'per', 'treat', 'realli', 'go', 'anyth', 'poor', 'advertis', 'still', 'good', 'size', 'textur', 'treat', 'train']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.14999999999999997,Positive
Positive,5.0,"['bought', 'mani', 'type', 'dog', 'treat', 'think', 'found', 'one', 'dog', 'love', 'she', 'liter', 'crazi', 'everi', 'time', 'reach', 'bag', 'would', 'sit', 'front', 'tongu', 'hang', 'mouth', 'drool', 'like', 'kid', 'see', 'favorit', 'candi']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['slightli', 'soft', 'consist', 'dog', 'love', 'howev', 'recommend', 'want', 'stay', 'softer', 'keep', 'airtight', 'jar', 'els', 'get', 'hard', 'yummi', 'smell', 'dog', 'love', 'perfect', 'train', 'size', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.3616666666666667,Positive
Positive,5.0,"['pup', 'love', 'reward', 'away', 'snack', 'good', 'flavor', 'great', 'packag', 'pup', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.625,Positive
Positive,5.0,"['puppi', 'obsess', 'treat', 'make', 'train', 'much', 'fun']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.3,Positive
Positive,5.0,"['complaint', 'four', 'leg', 'pup', 'wish', 'softer', 'could', 'broken', 'apart', 'even', 'train', 'class', 'still', 'job', 'well']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.35,Negative
Positive,5.0,"['come', 'expect', 'good', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.7,Positive
Positive,4.0,"['picki', 'dog', 'anyth', 'treat', 'absolut', 'love']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['good', 'valu', 'weak', 'aroma', 'dog', 'wouldn’t', 'ask', 'weren’t', 'attract', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.16249999999999998,Positive
Positive,5.0,"['wag', 'chicken', 'flavor', 'train', 'treat', 'dog', 'great', 'valu', 'price', 'easi', 'use', 'work', 'seamlessli', 'dog’', 'train', 'routin', 'recent', 'tri', 'wag', 'chicken', 'flavor', 'train', 'treat', 'dog', 'pleasantli', 'surpris', 'well', 'work', 'use', 'train', 'chihuahua', 'cold', 'outsid', 'didn’t', 'want', 'go', 'potti', 'break', 'treat', 'irresist', 'help', 'train', 'effect', 'treat', 'made', 'highqual', 'ingredi', 'design', 'provid', 'delici', 'nutriti', 'snack', 'furri', 'friend', 'easi', 'chew', 'perfectli', 'size', 'train', 'purpos', 'overal', 'highli', 'recommend', 'wag', 'chicken', 'flavor', 'train', 'treat', 'dog', 'anyon', 'want', 'train', 'dog', 'effect', 'highqual', 'product', 'afford', 'easi', 'use']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.26666666666666666,Negative
Positive,5.0,"['accord', 'descript', 'suppos', 'semi', 'soft', 'definit', 'updat', 'roll', 'finger', 'soften', 'enough', 'older', 'dog', 'love', 'smell', 'tast', 'buy']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.19166666666666665,Positive
Positive,5.0,"['recent', 'discov', 'great', 'invest', 'two', 'energet', 'huski', 'treat', 'becom', 'invalu', 'tool', 'train', 'walk', 'disciplin', 'learn', 'new', 'trick', 'huski', 'love', 'tast', 'vouch', 'palat', '–', 'ye', 'ive', 'tri', 'afford', '1', 'lb', 'bag', 'make', 'practic', 'choic', 'consist', 'train', 'session', 'treat', 'perform', 'except', 'well', 'motiv', 'reward', 'desir', 'behavior', 'result', 'two', 'happi', 'sharp', 'huski', 'look', 'forward', 'train', 'session', 'opinion', 'seamlessli', 'blend', 'efficaci', 'afford', 'irresist', 'tast', 'make', 'musthav', 'everi', 'dog', 'owner', 'aim', 'wellbehav', 'content', 'canin', 'companion', 'hope', 'help']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.2622727272727273,Positive
Positive,4.0,"['ive', 'bought', 'product', 'twice', 'far', '40lb', 'huski', 'pro', '', 'ingredi', 'qualiti', 'pretti', 'decent', 'chicken', 'first', 'ingredi', 'provid', 'bit', 'assur', 'product', 'isnt', 'filler', '', 'size', 'great', 'fit', 'bunch', 'treat', 'pouchsandwich', 'bag', 'make', 'easi', 'carri', 'around', 'bulk', 'individu', 'pellet', 'would', 'say', 'circumfer', 'mm', 'twice', 'stack', '', 'feed', 'dog', 'lot', 'help', 'train', 'depend', 'dog', 'size', 'weight', 'feed', 'estim', 'locat', 'back', 'bag', 'product', 'descript', 'onlin', 'give', 'understand', 'healthi', 'amount', 'con', '', 'bag', 'seem', 'lot', 'crumb', 'bottom', 'inevit', 'im', 'deduct', 'point', '', 'good', 'train', 'supplement', 'smaller', 'dog', 'main', 'con', 'product', 'small', 'dog', '515lb', 'eat', '05', 'accord', 'recommend', 'cant', 'realli', 'much', 'treatrel', 'train', 'limit', '5', 'treat', 'would', 'suggest', 'mayb', 'dice', 'carrot', 'feed', 'smaller', 'dog', 'train', 'treat', 'dog', 'enjoy', 'carrotsveggi', 'carrot', 'would', 'lowcalori', 'treat', 'feed', 'decent', 'amount', 'train', 'allinal', '', 'decent', 'qualiti', 'product', 'ingredientwis', 'good', 'train', 'tool', 'larger', 'dog', 'smaller', 'dog', 'would', 'recommend', 'much', 'train', 'treat', '5', 'treat', 'recommend', 'limit']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.17833333333333332,Positive
Positive,5.0,"['recent', 'adopt', '8', 'month', 'old', '31', 'lb', 'alaskan', 'malamut', 'mix', 'pup', 'need', 'train', 'obvious', 'hous', 'train', 'could', 'take', 'walk', 'walk', 'shed', 'hardli', 'go', 'got', 'insid', 'got', 'keep', 'small', 'baggi', 'pocket', 'get', 'reward', 'right', 'away', 'goe', 'bathroom', 'outsid', 'work', 'great', 'accid', 'insid', 'last', 'day', 'goe', 'right', 'away', 'outsid', 'look', 'reward', 'also', 'play', 'ball', 'would', 'bring', 'back', 'want', 'chase', 'pop', 'hand', 'run', 'right', 'back', 'sit', 'hand', 'ball', 'effect', 'reward', 'small', 'without', 'overload', 'bigger', 'treat', 'order', 'second', 'bag']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.08979591836734693,Positive
Positive,5.0,"['best', 'treat', 'train', 'dog', 'love', 'aren’t', 'super', 'expens', 'small', 'small', 'size', 'make', 'easi', 'longer', 'train', 'session', 'dog', 'aren’t', 'go', 'get', 'full', 'easili', 'dog', 'love', 'bone', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.31190476190476185,Positive
Positive,5.0,"['instruct', 'otherwis', 'treat', 'work', 'puppi', 'small', 'enough', 'dont', 'break', 'piec', 'firm', 'enough', 'give', 'bite', 'instead', 'swallow', 'conveni', 'us', 'carri', 'small', 'pouch', 'pocket', 'without', 'worri', 'melt', 'crush', 'crumb', 'auto', 'refil', 'alway', 'hand', 'worri', 'whether', 'find', 'someth', 'agreeabl', 'store', 'shelv', 'happen', 'frequent', 'hasslew', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.014285714285714282,Negative
Neutral,3.0,"['two', 'dog', 'search', 'perfect', 'train', 'treat', 'one', 'dog', '70', 'lb', 'didnt', 'work', 'especi', 'sinc', 'crumbl', 'realli', 'easili', 'okay', 'small', 'dog', 'fall', 'apart', 'easili', 'got', 'bottom', 'bag', 'wasnt', 'realli', 'usabl']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.4166666666666667,Positive
Positive,4.0,"['qualiti', '⭐️⭐️⭐️⭐️⚪️', 'valu', '⭐️⭐️⭐️⭐️⚪️', 'overal', 'rate', '⭐️⭐️⭐️⭐️⚪️', 'like', 'treat', 'valu', 'given', 'amount', 'come', 'bag', 'directionsrecommend', 'amount', 'help', 'pars', 'treat', 'base', 'size', 'dog', 'warn', 'smaller', 'dog', 'train', 'session', 'limit', 'follow', 'guidanc', 'seem', 'like', 'treat', 'decent', 'reward', 'dog', 'necessarili', 'high', 'valu', 'thu', 'good', 'everyday', 'work', 'treat', 'one', 'big', 'gripe', 'smell', 'treat', 'strong', 'odor', 'assum', 'due', 'ingredi', 'big', 'fan', 'smell', 'treat', 'weve', 'tri', 'may', 'valu', 'also', 'dont', 'strong', 'scent']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.06984848484848483,Positive
Positive,5.0,"['discov', 'treat', 'dog', '1s', 'physic', 'therapi', 'center', 'dog', 'love', 'transit', 'away', 'incred', 'high', 'valu', 'treat', 'intens', 'train', 'lower', 'calori', 'treat', 'work', 'great', 'start', 'train', 'dog', '2', 'zero', 'highli', 'anxiou', 'high', 'energi', 'super', 'intellig', 'super', 'traumat', 'shelter', 'dog', 'need', 'super', 'high', 'valu', 'treat', 'make', 'impress', 'trainer', 'show', 'chicken', 'salami', 'pepperoni', 'string', 'chees', 'trick', 'focu', 'dog', 'train', 'problemat', 'also', 'high', 'calori', 'month', 'she', 'respond', 'beauti', 'train', 'also', 'gain', 'weight', 'want', 'gain', 'love', 'treat', 'abl', 'drop', 'calori', 'count', 'train', 'dramat', 'well', 'littl', 'easier', 'stomach']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.22833333333333336,Positive
Positive,4.0,"['got', 'treat', 'brother', 'hope', 'would', 'great', 'altern', 'use', 'food', 'help', 'train', 'surpris', 'treat', 'basic', 'hope', 'use', 'let', 'know', 'goe', 'mayb', 'get', 'new', 'trick', 'along', 'way']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.31212121212121213,Positive
Positive,4.0,"['come', 'lot', 'dog', 'seem', 'like', 'smell', 'pretti', 'bad']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.6999999999999998,Negative
Positive,4.0,"['compar', 'name', 'brand', 'train', 'treat', 'smellqualitytextur', 'also', 'good', 'use', 'treat', 'ball']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.7,Positive
Positive,5.0,"['dog', 'love', 'work', 'great', 'train', 'small', 'puzzl', 'game']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.1625,Positive
Positive,4.0,"['larger', 'treat', 'expect', 'hope', 'train', 'treat', 'small', 'dog', 'indic', '3', 'treat', 'day', 'size', 'dognot', 'consid', 'train', 'indic', 'soft', 'might', 'one', 'time', 'kibbl', 'bag', 'plu', 'side', 'dog', 'love', 'sinc', 'pretti', 'high', 'calori', 'wont', 'work', 'go', 'donat', 'shelter']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.10200000000000001,Positive
Positive,5.0,"['like', 'they’r', 'small', 'dislik', 'they’r', 'small', 'dog', 'take', 'finger', 'i’m', 'tri', 'train', 'treat', 'don’t', 'lose', 'finger']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.25,Negative
Positive,4.0,"['don’t', 'know', 'suppos', 'rock', 'hard', 'old', 'small', 'dog', 'can’t', 'hardli', 'chew', 'swallow', 'whole', 'contact', 'compani']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.06041666666666666,Negative
Positive,5.0,"['huski', 'love', 'treat', 'reactiv', 'huski', 'treat', 'great', 'train', 'dog', 'handl', 'outsid', 'trigger', 'pup', 'go', '4lb', 'everi', '46wk', 'depend', 'individu', 'walk', 'mani', 'trigger']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Positive,5.0,"['love', 'use', 'walk', 'reactiv', 'dog', 'give', 'gener', 'sinc', 'they’r', 'lowcalori', 'dog', 'love', 'tast', 'usual', 'don’t', 'like', 'tast', 'train', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.25,Positive
Positive,5.0,"['perfect', 'size', 'train', 'good', 'valu', 'made', 'usa']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.85,Positive
Positive,5.0,"['joint', 'treat', 'dog', 'replac', 'treat', 'could', 'longer', 'get', 'dog', 'take', 'like', 'champ']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'love', 'give', 'treat', 'perfect', 'train', 'treat', 'dog', 'anyth']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.75,Positive
Positive,5.0,"['dog', 'liter', 'obsess', 'i’v', 'buy', 'littl', 'year', 'highli', 'recommend', 'great', 'train', 'pictur', 'sit', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.8,Positive
Positive,5.0,"['great', 'valu', 'larg', 'bag', 'treat', 'dog', 'also', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Positive,5.0,"['15', 'yr', 'old', 'chihuahua', 'love', 'think', 'they’r', 'treat', 'easi', 'calcul', 'base', 'dog', 'weight', 'mani', 'daili']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.0666666666666667,Negative
Positive,5.0,"['puppi', 'love', 'work', 'well', 'need', 'good', 'buy']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.6,Positive
Positive,5.0,"['dog', 'love', 'come', 'run', 'soon', 'open', 'packag']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.25,Positive
Positive,5.0,"['use', 'regular', 'treat', 'due', 'dog', 'get', 'weight', 'fast', '😂', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.14375,Positive
Positive,5.0,"['dog', 'love', 'great', 'valu']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.65,Positive
Positive,4.0,"['act', 'like', 'it’', 'crack', 'perviou', 'treat', 'alway', 'non', 'meat', 'flavor', 'so…']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'love', 'train', 'process', 'never', 'smoother']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['play', 'video', 'want', 'get', 'small', 'treat', 'dog', 'put', 'christma', 'toy', 'harper', 'boston', 'terrier', 'picki', 'treat', 'isnt', 'good', 'snub', '', 'love', 'one', 'get', 'excit', 'must', 'good', 'thought', 'valu', 'size', 'bag', 'good', 'stay', 'pretti', 'fresh']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.4416666666666666,Positive
Positive,5.0,"['ive', 'bought', 'mani', 'time', 'dog', 'dont', 'get', 'tire', 'whenenv', 'hear', 'grab', 'bag', 'come', 'rush', 'get', 'one']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,4.0,"['dog', 'like', 'good', 'walk', 'treat']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.7,Positive
